matchID,Win,OpponentsTeam1,OpponentsTeam2,OpponentsTeam3,OpponentsTeam4,OpponentsTeam5,OpponentsTeam6,OpponentBrought1,OpponentBrought2,OpponentBrought3,OpponentBrought4
704642953,0,Charizard,Landorus,Porygon2,Tyranitar,Kartana,Tapu Koko,Charizard,Landorus,Tyranitar,Kartana
704642953,1,Landorus,Conkeldurr,Tyranitar,Cresselia,Tapu Lele,Metagross,Landorus,Conkeldurr,Tyranitar,Cresselia
705923107,0,Tapu Koko,Charizard,Landorus,Tyranitar,Porygon2,Amoonguss,Charizard,Landorus,Tyranitar,Amoonguss
705923107,1,Manectric,Landorus,Tapu Lele,Celesteela,Gothitelle,Snorlax,Manectric,Landorus,Tapu Lele,Celesteela
706164057,1,Charizard,Cresselia,Landorus,Amoonguss,Tapu Koko,Tyranitar,Cresselia,Landorus,Tapu Koko,Tyranitar
706164057,0,Kartana,Heatran,Kangaskhan,Tapu Fini,Cresselia,Landorus,Heatran,Kangaskhan,Cresselia,Landorus
706292707,1,Landorus,Charizard,Cresselia,Kartana,Snorlax,Tapu Fini,Landorus,Cresselia,Kartana,Snorlax
706292707,0,Salamence,Kartana,Heatran,Cresselia,Snorlax,Landorus,Salamence,Kartana,Heatran,Landorus
705771461,0,Gyarados,Raichu,Cresselia,Heatran,Tapu Bulu,Togekiss,Gyarados,Raichu,Tapu Bulu,Togekiss
705771461,1,Metagross,Landorus,Amoonguss,Tapu Fini,Zapdos,Tyranitar,Metagross,Amoonguss,Zapdos,unknown
705430379,0,Charizard,Ferrothorn,Landorus,Cresselia,Tapu Koko,Tyranitar,Charizard,Ferrothorn,Cresselia,Tyranitar
705430379,1,Scizor,Persian,Gyarados,Tapu Bulu,Nihilego,Rotom,Scizor,Persian,Gyarados,Tapu Bulu
704709030,1,Azumarill,Clefairy,Tyranitar,Excadrill,Salamence,Thundurus,Azumarill,Clefairy,unknown,unknown
704709030,0,Manectric,Gothitelle,Heatran,Araquanid,Persian,Tapu Bulu,Manectric,Gothitelle,Araquanid,Persian
705944066,1,Metagross,Zapdos,Landorus,Tapu Lele,Amoonguss,Tyranitar,Landorus,Tapu Lele,Amoonguss,Tyranitar
705944066,0,Charizard,Venusaur,Tapu Koko,Landorus,Cresselia,Snorlax,Charizard,Venusaur,Cresselia,Snorlax
705624082,1,Salamence,Tapu Koko,Florges,Kartana,Incineroar,Suicune,Salamence,Tapu Koko,Incineroar,Suicune
705624082,0,Incineroar,Tapu Fini,Salamence,Ferrothorn,Mimikyu,Snorlax,Incineroar,Salamence,Mimikyu,Snorlax
705430461,1,Scizor,Persian,Gyarados,Tapu Bulu,Nihilego,Rotom,Scizor,Gyarados,Tapu Bulu,Nihilego
705430461,0,Charizard,Ferrothorn,Landorus,Cresselia,Tapu Koko,Tyranitar,Charizard,Ferrothorn,Cresselia,Tyranitar
706120750,0,Gengar,Whimsicott,Kartana,Kommo-o,Heatran,Tapu Bulu,Gengar,Whimsicott,Kommo-o,Tapu Bulu
706120750,1,Azumarill,Clefairy,Tyranitar,Excadrill,Salamence,Thundurus,Clefairy,Tyranitar,Excadrill,Salamence
706120961,1,Gengar,Whimsicott,Kartana,Kommo-o,Heatran,Tapu Bulu,Gengar,Whimsicott,Kommo-o,Tapu Bulu
706120961,0,Azumarill,Clefairy,Tyranitar,Excadrill,Salamence,Thundurus,Clefairy,Tyranitar,Excadrill,Salamence
706197144,1,Gengar,Kommo-o,Scizor,Whimsicott,Tapu Koko,Buzzwole,Gengar,Kommo-o,Scizor,Whimsicott
706197144,0,Tyranitar,Tapu Fini,Rotom,Aegislash,Cresselia,Landorus,Tyranitar,Tapu Fini,Cresselia,Landorus
704094088,0,Scrafty,Volcarona,Kartana,Hawlucha,Tapu Lele,Kangaskhan,Scrafty,Volcarona,Kartana,Kangaskhan
704094088,1,Reuniclus,Camerupt,Tapu Bulu,Staraptor,Stakataka,Mimikyu,Reuniclus,Camerupt,Staraptor,Mimikyu
706017754,0,Scrafty,Volcarona,Greninja,Landorus,Kartana,Kangaskhan,Scrafty,Landorus,Kartana,Kangaskhan
706017754,1,Walrein,Metagross,Zapdos,Breloom,Chandelure,Krookodile,Zapdos,Chandelure,Krookodile,unknown
705649928,1,Cresselia,Tapu Lele,Snorlax,Landorus,Metagross,Accelgor,Cresselia,Snorlax,Accelgor,unknown
705649928,0,Charizard,Tapu Bulu,Landorus,Tapu Koko,Celesteela,Milotic,Charizard,Tapu Bulu,Celesteela,Milotic
706196845,0,Gengar,Kommo-o,Scizor,Whimsicott,Tapu Koko,Buzzwole,Gengar,Kommo-o,Tapu Koko,Buzzwole
706196845,1,Tyranitar,Tapu Fini,Rotom,Aegislash,Cresselia,Landorus,Tyranitar,Tapu Fini,Cresselia,Landorus
705903842,0,Metagross,Landorus,Amoonguss,Tapu Fini,Tyranitar,Zapdos,Landorus,Tapu Fini,Tyranitar,Zapdos
705903842,1,Persian,Metagross,Tyranitar,Volcarona,Tapu Bulu,Tapu Fini,Persian,Metagross,Tapu Bulu,Tapu Fini
704094365,0,Scrafty,Volcarona,Kartana,Hawlucha,Tapu Lele,Kangaskhan,Scrafty,Volcarona,Kartana,Kangaskhan
704094365,1,Reuniclus,Camerupt,Tapu Bulu,Staraptor,Stakataka,Mimikyu,Reuniclus,Camerupt,Staraptor,unknown
705722274,0,Blastoise,Tyranitar,Togekiss,Thundurus,Staraptor,Excadrill,Tyranitar,Thundurus,Staraptor,Excadrill
705722274,1,Metagross,Landorus,Amoonguss,Tapu Fini,Zapdos,Tyranitar,Landorus,Amoonguss,Zapdos,unknown
706166863,1,Manectric,Tapu Fini,Landorus,Celesteela,Snorlax,Gothitelle,Manectric,Tapu Fini,Landorus,Celesteela
706166863,0,Tapu Lele,Metagross,Landorus,Zapdos,Amoonguss,Tyranitar,Tapu Lele,Landorus,Zapdos,Amoonguss
705923262,1,Tapu Koko,Charizard,Landorus,Tyranitar,Porygon2,Amoonguss,Tapu Koko,Charizard,Porygon2,Amoonguss
705923262,0,Manectric,Landorus,Tapu Lele,Celesteela,Gothitelle,Snorlax,Manectric,Landorus,Tapu Lele,Celesteela
705361087,1,Gardevoir,Tapu Fini,Landorus,Zapdos,Incineroar,Aegislash,Gardevoir,Landorus,Incineroar,unknown
705361087,0,Latias,Landorus,Rotom,Scrafty,Tapu Koko,Kartana,Landorus,Rotom,Scrafty,Tapu Koko
706164194,1,Charizard,Cresselia,Landorus,Amoonguss,Tapu Koko,Tyranitar,Cresselia,Landorus,Tapu Koko,Tyranitar
706164194,0,Kartana,Heatran,Kangaskhan,Tapu Fini,Cresselia,Landorus,Heatran,Kangaskhan,Tapu Fini,Cresselia
706099754,0,Metagross,Zapdos,Tapu Lele,Amoonguss,Tyranitar,Landorus,Metagross,Zapdos,Tapu Lele,Landorus
706099754,1,Zapdos,Landorus,Tapu Fini,Metagross,Tyranitar,Amoonguss,Zapdos,Landorus,Tapu Fini,Metagross
704179209,1,Camerupt,Scrafty,Tapu Koko,Tapu Bulu,Porygon2,Metagross,Camerupt,Scrafty,Tapu Bulu,Porygon2
704179209,0,Gengar,Persian,Tapu Bulu,Muk,Politoed,Kingdra,Gengar,Muk,Politoed,Kingdra
706017534,1,Scrafty,Volcarona,Greninja,Landorus,Kartana,Kangaskhan,Scrafty,Volcarona,Greninja,Kangaskhan
706017534,0,Walrein,Metagross,Zapdos,Breloom,Chandelure,Krookodile,Metagross,Zapdos,Breloom,Chandelure
704223558,0,Charizard,Raichu,Kartana,Landorus,Gothitelle,Snorlax,Charizard,Kartana,Gothitelle,Snorlax
704223558,1,Salamence,Aegislash,Tapu Lele,Amoonguss,Rotom,Tyranitar,Salamence,Aegislash,Tapu Lele,Tyranitar
705787211,1,Amoonguss,Snorlax,Reuniclus,Aegislash,Camerupt,Staraptor,Amoonguss,Reuniclus,unknown,unknown
705787211,0,Zapdos,Blacephalon,Greninja,Lopunny,Tapu Lele,Drampa,Zapdos,Blacephalon,Lopunny,Tapu Lele
705625425,1,Latias,Kartana,Tapu Koko,Heatran,Scrafty,Landorus,Kartana,Tapu Koko,Heatran,Landorus
705625425,0,Accelgor,Tapu Lele,Charizard,Ferrothorn,Nihilego,Bisharp,Accelgor,Tapu Lele,Charizard,Bisharp
705923311,1,Tapu Koko,Charizard,Landorus,Tyranitar,Porygon2,Amoonguss,Charizard,Landorus,Porygon2,Amoonguss
705923311,0,Manectric,Landorus,Tapu Lele,Celesteela,Gothitelle,Snorlax,Manectric,Landorus,Tapu Lele,Celesteela
706085825,0,Charizard,Tapu Fini,Landorus,Bisharp,Gothitelle,Tapu Koko,Charizard,Tapu Fini,Landorus,Bisharp
706085825,1,Volcarona,Tyranitar,Scrafty,Tapu Bulu,Aegislash,Tapu Fini,Volcarona,Tyranitar,Tapu Bulu,Tapu Fini
704223660,1,Charizard,Raichu,Kartana,Landorus,Gothitelle,Snorlax,Charizard,Kartana,Landorus,Gothitelle
704223660,0,Salamence,Aegislash,Tapu Lele,Amoonguss,Rotom,Tyranitar,Salamence,Aegislash,Tapu Lele,Rotom
706146933,1,Manectric,Landorus,Tapu Fini,Gothitelle,Celesteela,Snorlax,Manectric,Tapu Fini,Celesteela,Snorlax
706146933,0,Raichu,Tapu Koko,Azumarill,Landorus,Charizard,Smeargle,Raichu,Azumarill,Charizard,Smeargle
706099656,0,Metagross,Zapdos,Tapu Lele,Amoonguss,Tyranitar,Landorus,Metagross,Tapu Lele,Amoonguss,Landorus
706099656,1,Zapdos,Landorus,Tapu Fini,Metagross,Tyranitar,Amoonguss,Landorus,Tapu Fini,Metagross,Amoonguss
705721672,0,Blastoise,Tyranitar,Togekiss,Thundurus,Staraptor,Excadrill,Tyranitar,Thundurus,Staraptor,Excadrill
705721672,1,Metagross,Landorus,Amoonguss,Tapu Fini,Zapdos,Tyranitar,Metagross,Landorus,Amoonguss,Zapdos
705672047,0,Gyarados,Cresselia,Tapu Koko,Kartana,Landorus,Heatran,Gyarados,Cresselia,Tapu Koko,Landorus
705672047,1,Metagross,Landorus,Tapu Fini,Zapdos,Tyranitar,Amoonguss,Metagross,Landorus,Tapu Fini,Zapdos
704179000,1,Gengar,Persian,Tapu Bulu,Muk,Politoed,Kingdra,Gengar,Persian,Muk,Politoed
704179000,0,Camerupt,Scrafty,Tapu Koko,Tapu Bulu,Porygon2,Metagross,Camerupt,Scrafty,Tapu Bulu,Porygon2
705624202,1,Salamence,Tapu Koko,Florges,Kartana,Incineroar,Suicune,Salamence,Tapu Koko,Incineroar,Suicune
705624202,0,Incineroar,Tapu Fini,Salamence,Ferrothorn,Mimikyu,Snorlax,Incineroar,Salamence,Mimikyu,Snorlax
706292864,1,Landorus,Charizard,Cresselia,Kartana,Snorlax,Tapu Fini,Landorus,Cresselia,Snorlax,unknown
706292864,0,Salamence,Kartana,Heatran,Cresselia,Snorlax,Landorus,Salamence,Cresselia,Snorlax,Landorus
704725972,0,Gengar,Kommo-o,Tapu Bulu,Heatran,Hitmontop,Cresselia,Gengar,Kommo-o,Tapu Bulu,Heatran
704725972,1,Gardevoir,Incineroar,Zapdos,Landorus,Tapu Fini,Amoonguss,Gardevoir,Incineroar,Tapu Fini,unknown
705671918,1,Gyarados,Cresselia,Tapu Koko,Kartana,Landorus,Heatran,Gyarados,Cresselia,Tapu Koko,Landorus
705671918,0,Metagross,Landorus,Tapu Fini,Zapdos,Tyranitar,Amoonguss,Metagross,Landorus,Tapu Fini,Zapdos
705114783,0,Salamence,Azumarill,Clefairy,Tyranitar,Excadrill,Thundurus,Azumarill,Clefairy,Tyranitar,Excadrill
705114783,1,Tapu Koko,Kangaskhan,Cresselia,Heatran,Landorus,Kommo-o,Tapu Koko,Kangaskhan,Landorus,Kommo-o
704683152,1,Tapu Lele,Zapdos,Metagross,Landorus,Tyranitar,Amoonguss,Metagross,Landorus,Tyranitar,Amoonguss
704683152,0,Tapu Fini,Landorus,Zapdos,Amoonguss,Metagross,Tyranitar,Tapu Fini,Zapdos,Metagross,Tyranitar
705771378,0,Gyarados,Raichu,Cresselia,Heatran,Tapu Bulu,Togekiss,Gyarados,Heatran,Tapu Bulu,Togekiss
705771378,1,Metagross,Landorus,Amoonguss,Tapu Fini,Zapdos,Tyranitar,Metagross,Amoonguss,Tapu Fini,Tyranitar
705649790,0,Charizard,Tapu Bulu,Landorus,Tapu Koko,Celesteela,Milotic,Charizard,Tapu Bulu,Celesteela,Milotic
705649790,1,Cresselia,Tapu Lele,Snorlax,Landorus,Metagross,Accelgor,Cresselia,Snorlax,Metagross,unknown
705250317,0,Landorus,Cresselia,Heatran,Tapu Bulu,Aegislash,Kangaskhan,Heatran,Tapu Bulu,Aegislash,Kangaskhan
705250317,1,Gyarados,Naganadel,Celesteela,Raichu,Heatran,Amoonguss,Gyarados,Naganadel,Raichu,Amoonguss
705787076,0,Zapdos,Blacephalon,Greninja,Lopunny,Tapu Lele,Drampa,Zapdos,Blacephalon,Lopunny,Tapu Lele
705787076,1,Amoonguss,Snorlax,Reuniclus,Aegislash,Camerupt,Staraptor,Amoonguss,Reuniclus,Aegislash,Camerupt
706007225,1,Landorus,Tapu Lele,Metagross,Tyranitar,Zapdos,Gastrodon,Landorus,Tapu Lele,Metagross,Zapdos
706007225,0,Tapu Lele,Metagross,Zapdos,Landorus,Tyranitar,Amoonguss,Metagross,Zapdos,Landorus,Amoonguss
704223746,0,Charizard,Raichu,Kartana,Landorus,Gothitelle,Snorlax,Charizard,Kartana,Gothitelle,Snorlax
704223746,1,Salamence,Aegislash,Tapu Lele,Amoonguss,Rotom,Tyranitar,Salamence,Tapu Lele,Tyranitar,unknown
706147141,0,Manectric,Landorus,Tapu Fini,Gothitelle,Celesteela,Snorlax,Manectric,Tapu Fini,Celesteela,Snorlax
706147141,1,Raichu,Tapu Koko,Azumarill,Landorus,Charizard,Smeargle,Raichu,Azumarill,Charizard,Smeargle
704725415,0,Gengar,Kommo-o,Tapu Bulu,Heatran,Hitmontop,Cresselia,Tapu Bulu,Heatran,Hitmontop,Cresselia
704725415,1,Gardevoir,Incineroar,Zapdos,Landorus,Tapu Fini,Amoonguss,Gardevoir,Incineroar,Landorus,Tapu Fini
704709136,1,Azumarill,Clefairy,Tyranitar,Excadrill,Salamence,Thundurus,Azumarill,Clefairy,Salamence,Thundurus
704709136,0,Manectric,Gothitelle,Heatran,Araquanid,Persian,Tapu Bulu,Gothitelle,Araquanid,Persian,Tapu Bulu
705903716,0,Metagross,Landorus,Amoonguss,Tapu Fini,Tyranitar,Zapdos,Metagross,Landorus,Tyranitar,Zapdos
705903716,1,Persian,Metagross,Tyranitar,Volcarona,Tapu Bulu,Tapu Fini,Persian,Metagross,Tapu Bulu,unknown
706163969,1,Kartana,Heatran,Kangaskhan,Tapu Fini,Cresselia,Landorus,Heatran,Kangaskhan,Cresselia,Landorus
706163969,0,Charizard,Cresselia,Landorus,Amoonguss,Tapu Koko,Tyranitar,Charizard,Cresselia,Landorus,Tapu Koko
704708789,1,Manectric,Gothitelle,Heatran,Araquanid,Persian,Tapu Bulu,Gothitelle,Araquanid,Persian,Tapu Bulu
704708789,0,Azumarill,Clefairy,Tyranitar,Excadrill,Salamence,Thundurus,Azumarill,Clefairy,Salamence,Thundurus
705625334,1,Latias,Kartana,Tapu Koko,Heatran,Scrafty,Landorus,Latias,Kartana,Heatran,Landorus
705625334,0,Accelgor,Tapu Lele,Charizard,Ferrothorn,Nihilego,Bisharp,Accelgor,Tapu Lele,Charizard,Nihilego
704682952,1,Tapu Lele,Zapdos,Metagross,Landorus,Tyranitar,Amoonguss,Metagross,Landorus,Tyranitar,Amoonguss
704682952,0,Tapu Fini,Landorus,Zapdos,Amoonguss,Metagross,Tyranitar,Landorus,Zapdos,Metagross,Tyranitar
706030565,1,Tapu Lele,Metagross,Landorus,Zapdos,Muk,Porygon2,Tapu Lele,Landorus,Muk,unknown
706030565,0,Landorus,Charizard,Tapu Koko,Gothitelle,Snorlax,Kommo-o,Landorus,Charizard,Gothitelle,Snorlax
706086013,0,Charizard,Tapu Fini,Landorus,Bisharp,Gothitelle,Tapu Koko,Charizard,Tapu Fini,Landorus,Bisharp
706086013,1,Volcarona,Tyranitar,Scrafty,Tapu Bulu,Aegislash,Tapu Fini,Volcarona,Tyranitar,Tapu Bulu,Tapu Fini
705623803,0,Salamence,Tapu Koko,Florges,Kartana,Incineroar,Suicune,Salamence,Florges,Kartana,Incineroar
705623803,1,Incineroar,Tapu Fini,Salamence,Ferrothorn,Mimikyu,Snorlax,Incineroar,Salamence,Mimikyu,Snorlax
705250281,1,Gyarados,Naganadel,Celesteela,Raichu,Heatran,Amoonguss,Gyarados,Raichu,Amoonguss,unknown
705250281,0,Landorus,Cresselia,Heatran,Tapu Bulu,Aegislash,Kangaskhan,Landorus,Heatran,Aegislash,Kangaskhan
705360971,1,Gardevoir,Tapu Fini,Landorus,Zapdos,Incineroar,Aegislash,Gardevoir,Landorus,Incineroar,Aegislash
705360971,0,Latias,Landorus,Rotom,Scrafty,Tapu Koko,Kartana,Latias,Landorus,Tapu Koko,Kartana
704642804,1,Landorus,Conkeldurr,Tyranitar,Cresselia,Tapu Lele,Metagross,Landorus,Tyranitar,Cresselia,unknown
704642804,0,Charizard,Landorus,Porygon2,Tyranitar,Kartana,Tapu Koko,Charizard,Landorus,Kartana,Tapu Koko
706030689,1,Landorus,Charizard,Tapu Koko,Gothitelle,Snorlax,Kommo-o,Landorus,Charizard,Tapu Koko,Kommo-o
706030689,0,Tapu Lele,Metagross,Landorus,Zapdos,Muk,Porygon2,Tapu Lele,Landorus,Muk,Porygon2
704682735,0,Tapu Lele,Zapdos,Metagross,Landorus,Tyranitar,Amoonguss,Tapu Lele,Zapdos,Metagross,Amoonguss
704682735,1,Tapu Fini,Landorus,Zapdos,Amoonguss,Metagross,Tyranitar,Landorus,Zapdos,Metagross,unknown
705944006,0,Metagross,Zapdos,Landorus,Tapu Lele,Amoonguss,Tyranitar,Landorus,Tapu Lele,Amoonguss,Tyranitar
705944006,1,Charizard,Venusaur,Tapu Koko,Landorus,Cresselia,Snorlax,Charizard,Landorus,Cresselia,Snorlax
705887291,1,Tapu Koko,Landorus,Cresselia,Tyranitar,Charizard,Snorlax,Landorus,Cresselia,Snorlax,unknown
705887291,0,Tapu Fini,Kartana,Tyranitar,Zapdos,Landorus,Gengar,Tapu Fini,Tyranitar,Landorus,Gengar
705114614,1,Salamence,Azumarill,Clefairy,Tyranitar,Excadrill,Thundurus,Salamence,Clefairy,Tyranitar,Excadrill
705114614,0,Tapu Koko,Kangaskhan,Cresselia,Heatran,Landorus,Kommo-o,Tapu Koko,Kangaskhan,Landorus,Kommo-o
705944123,1,Metagross,Zapdos,Landorus,Tapu Lele,Amoonguss,Tyranitar,Landorus,Tapu Lele,Amoonguss,Tyranitar
705944123,0,Charizard,Venusaur,Tapu Koko,Landorus,Cresselia,Snorlax,Charizard,Tapu Koko,Landorus,Cresselia
706006976,0,Tapu Lele,Metagross,Zapdos,Landorus,Tyranitar,Amoonguss,Metagross,Zapdos,Landorus,Amoonguss
706006976,1,Landorus,Tapu Lele,Metagross,Tyranitar,Zapdos,Gastrodon,Landorus,Tapu Lele,Metagross,Zapdos
706017659,0,Scrafty,Volcarona,Greninja,Landorus,Kartana,Kangaskhan,Scrafty,Volcarona,Greninja,Kangaskhan
706017659,1,Walrein,Metagross,Zapdos,Breloom,Chandelure,Krookodile,Metagross,Zapdos,Breloom,Krookodile
705673434,1,Gyarados,Cresselia,Tapu Koko,Kartana,Landorus,Heatran,Gyarados,Cresselia,Tapu Koko,Landorus
705673434,0,Metagross,Landorus,Tapu Fini,Zapdos,Tyranitar,Amoonguss,Metagross,Tapu Fini,Zapdos,Amoonguss
706147252,0,Manectric,Landorus,Tapu Fini,Gothitelle,Celesteela,Snorlax,Manectric,Tapu Fini,Celesteela,Snorlax
706147252,1,Raichu,Tapu Koko,Azumarill,Landorus,Charizard,Smeargle,Raichu,Azumarill,Charizard,Smeargle
