matchID,Win,OpponentsTeam1,OpponentsTeam2,OpponentsTeam3,OpponentsTeam4,OpponentsTeam5,OpponentsTeam6,OpponentBrought1,OpponentBrought2,OpponentBrought3,OpponentBrought4
694363285,0,Ninetales,Cherrim,Salamence,Meowstic,Weavile,Darmanitan,Ninetales,Salamence,Meowstic,Darmanitan
694240579,1,Charizard,Stakataka,Scrafty,Landorus,Cresselia,Tapu Koko,Charizard,Scrafty,Landorus,Tapu Koko
694240579,0,Amoonguss,Zapdos,Tyranitar,Tapu Fini,Aegislash,Landorus,Zapdos,Tyranitar,Tapu Fini,Aegislash
694296811,1,Aegislash,Incineroar,Kartana,Landorus,Latias,Tapu Fini,Incineroar,Landorus,Latias,Tapu Fini
694296811,0,Breloom,Landorus,Charizard,Cresselia,Tapu Lele,Heatran,Breloom,Landorus,Charizard,Tapu Lele
695553684,1,Kangaskhan,Whimsicott,Tapu Fini,Heatran,Tapu Bulu,Aegislash,Kangaskhan,Tapu Fini,Tapu Bulu,unknown
695553684,0,Landorus,Smeargle,Gardevoir,Aegislash,Rotom,Tyranitar,Landorus,Aegislash,Rotom,Tyranitar
694316671,1,Gengar,Volcarona,Tapu Bulu,Tyranitar,Kommo-o,Hitmontop,Gengar,Volcarona,Tapu Bulu,Kommo-o
694316671,0,Gengar,Whimsicott,Tapu Fini,Tapu Bulu,Scrafty,Heatran,Gengar,Tapu Fini,Tapu Bulu,Scrafty
695707404,1,Metagross,Landorus,Araquanid,Porygon2,Tapu Koko,Incineroar,Metagross,Landorus,Tapu Koko,Incineroar
695707404,0,Kangaskhan,Volcarona,Drampa,Tapu Fini,Snorlax,Kartana,Kangaskhan,Volcarona,Snorlax,Kartana
693874715,1,Marowak,Kangaskhan,Raikou,Tapu Fini,Kartana,Landorus,Marowak,Kangaskhan,Tapu Fini,Landorus
693874715,0,Charizard,Tapu Koko,Hitmontop,Snorlax,Cresselia,Landorus,Charizard,Hitmontop,Cresselia,Landorus
695830536,0,Gothitelle,Tapu Bulu,Snorlax,Persian,Aegislash,Salamence,Gothitelle,Snorlax,Persian,Aegislash
695830536,1,Manectric,Landorus,Cresselia,Tapu Fini,Snorlax,Ferrothorn,Manectric,Landorus,Tapu Fini,Ferrothorn
693835663,1,Snorlax,Manectric,Tapu Fini,Incineroar,Gothitelle,Tyranitar,Snorlax,Manectric,Tapu Fini,Incineroar
693835663,0,Porygon2,Salamence,Tapu Lele,Amoonguss,Tyranitar,Aegislash,Porygon2,Salamence,Tyranitar,Aegislash
693311762,1,Pelipper,Swampert,Mimikyu,Snorlax,Tapu Koko,Ferrothorn,Snorlax,Tapu Koko,Ferrothorn,unknown
693311762,0,Ludicolo,Tapu Koko,Mawile,Politoed,Gothitelle,Incineroar,Ludicolo,Mawile,Gothitelle,Incineroar
694153345,0,Pelipper,Ludicolo,Landorus,Tapu Koko,Aegislash,Swampert,Pelipper,Ludicolo,Tapu Koko,Aegislash
694153345,1,Accelgor,Tyranitar,Amoonguss,Tapu Lele,Rotom,Tapu Fini,Tyranitar,Amoonguss,Tapu Fini,unknown
693147955,1,Kangaskhan,Landorus,Zapdos,Aegislash,Tapu Fini,Volcarona,Kangaskhan,Landorus,Zapdos,Volcarona
693147955,0,Latias,Landorus,Aegislash,Tapu Fini,Tyranitar,Kartana,Latias,Landorus,Aegislash,Kartana
693750890,1,Cresselia,Tapu Fini,Tapu Koko,Landorus,Volcarona,Metagross,Tapu Fini,Landorus,Metagross,unknown
693750890,0,Metagross,Landorus,Amoonguss,Tapu Fini,Zapdos,Tyranitar,Landorus,Amoonguss,Tapu Fini,Tyranitar
694240477,1,Charizard,Stakataka,Scrafty,Landorus,Cresselia,Tapu Koko,Charizard,Scrafty,Landorus,Tapu Koko
694240477,0,Amoonguss,Zapdos,Tyranitar,Tapu Fini,Aegislash,Landorus,Zapdos,Tyranitar,Tapu Fini,Landorus
693874645,1,Marowak,Kangaskhan,Raikou,Tapu Fini,Kartana,Landorus,Marowak,Kangaskhan,Tapu Fini,Landorus
693874645,0,Charizard,Tapu Koko,Hitmontop,Snorlax,Cresselia,Landorus,Charizard,Snorlax,Cresselia,Landorus
695172982,0,Salamence,Persian,Tapu Koko,Snorlax,Amoonguss,Entei,Salamence,Persian,Tapu Koko,Amoonguss
695172982,1,Tapu Lele,Ferrothorn,Metagross,Landorus,Zapdos,Entei,Tapu Lele,Metagross,Landorus,Zapdos
693787350,0,Snorlax,Manectric,Landorus,Celesteela,Tapu Fini,Gothitelle,Manectric,Landorus,Celesteela,Tapu Fini
693787350,1,Charizard,Landorus,Tapu Koko,Amoonguss,Suicune,Bisharp,Charizard,Tapu Koko,Bisharp,unknown
696234490,1,Salamence,Amoonguss,Tapu Koko,Azumarill,Smeargle,Aegislash,Salamence,Azumarill,Smeargle,Aegislash
696234490,0,Politoed,Gyarados,Marowak,Scizor,Tapu Koko,Porygon2,Gyarados,Scizor,Tapu Koko,Porygon2
693835554,1,Snorlax,Manectric,Tapu Fini,Incineroar,Gothitelle,Tyranitar,Snorlax,Tapu Fini,Incineroar,Gothitelle
693835554,0,Porygon2,Salamence,Tapu Lele,Amoonguss,Tyranitar,Aegislash,Porygon2,Salamence,Tyranitar,Aegislash
694316559,1,Gengar,Volcarona,Tapu Bulu,Tyranitar,Kommo-o,Hitmontop,Gengar,Volcarona,Tyranitar,Kommo-o
694316559,0,Gengar,Whimsicott,Tapu Fini,Tapu Bulu,Scrafty,Heatran,Gengar,Tapu Fini,Tapu Bulu,Scrafty
694153491,1,Pelipper,Ludicolo,Landorus,Tapu Koko,Aegislash,Swampert,Pelipper,Tapu Koko,Swampert,unknown
694153491,0,Accelgor,Tyranitar,Amoonguss,Tapu Lele,Rotom,Tapu Fini,Tyranitar,Amoonguss,Rotom,Tapu Fini
693787147,1,Snorlax,Manectric,Landorus,Celesteela,Tapu Fini,Gothitelle,Landorus,Celesteela,Tapu Fini,unknown
693787147,0,Charizard,Landorus,Tapu Koko,Amoonguss,Suicune,Bisharp,Charizard,Tapu Koko,Amoonguss,Bisharp
694314813,0,Salamence,Raikou,Tapu Bulu,Azumarill,Scrafty,Aegislash,Salamence,Raikou,Scrafty,Aegislash
694314813,1,Pelipper,Tapu Koko,Ludicolo,Kangaskhan,Aegislash,Ferrothorn,Pelipper,Tapu Koko,Ludicolo,Kangaskhan
694270319,1,Tapu Fini,Metagross,Landorus,Zapdos,Incineroar,Tapu Lele,Metagross,Landorus,Zapdos,Tapu Lele
694270319,0,Azumarill,Salamence,Tyranitar,Excadrill,Clefairy,Tapu Koko,Azumarill,Salamence,Clefairy,Tapu Koko
693311591,0,Pelipper,Swampert,Mimikyu,Snorlax,Tapu Koko,Ferrothorn,Pelipper,Swampert,Tapu Koko,Ferrothorn
693311591,1,Ludicolo,Tapu Koko,Mawile,Politoed,Gothitelle,Incineroar,Ludicolo,Mawile,Gothitelle,unknown
694107102,0,Tapu Lele,Tyranitar,Zapdos,Metagross,Amoonguss,Landorus,Tapu Lele,Metagross,Amoonguss,Landorus
694107102,1,Gengar,Amoonguss,Tapu Koko,Politoed,Scrafty,Tapu Bulu,Gengar,Amoonguss,Tapu Koko,Scrafty
695890413,0,Kangaskhan,Tapu Fini,Kartana,Cresselia,Landorus,Heatran,Kangaskhan,Tapu Fini,Kartana,Heatran
695890413,1,Amoonguss,Landorus,Snorlax,Mimikyu,Charizard,Latios,Landorus,Snorlax,Mimikyu,Charizard
694254561,0,Tapu Koko,Landorus,Tyranitar,Metagross,Amoonguss,Porygon2,Tyranitar,Metagross,Amoonguss,Porygon2
694254561,1,Porygon2,Tapu Bulu,Camerupt,Araquanid,Tapu Koko,Metagross,Porygon2,Camerupt,Tapu Koko,unknown
694888967,1,Tapu Koko,Tyranitar,Latias,Landorus,Amoonguss,Entei,Tapu Koko,Tyranitar,Latias,Landorus
694888967,0,Tapu Fini,Salamence,Zapdos,Tyranitar,Amoonguss,Aegislash,Tapu Fini,Salamence,Tyranitar,Aegislash
695572537,0,Politoed,Ludicolo,Salamence,Aegislash,Thundurus,Tapu Bulu,Politoed,Aegislash,Thundurus,Tapu Bulu
695572537,1,Kangaskhan,Landorus,Heatran,Cresselia,Tapu Fini,Zapdos,Kangaskhan,Cresselia,Tapu Fini,unknown
693308557,1,Metagross,Volcarona,Raichu,Azumarill,Cresselia,Amoonguss,Metagross,Volcarona,Raichu,Amoonguss
693308557,0,Salamence,Meowstic,Scrafty,Rotom,Ferrothorn,Tapu Koko,Salamence,Scrafty,Rotom,Tapu Koko
694149399,0,Pelipper,Swampert,Kartana,Tapu Koko,Landorus,Aegislash,Pelipper,Swampert,Kartana,Aegislash
694149399,1,Latias,Kartana,Landorus,Tapu Fini,Incineroar,Aegislash,Latias,Landorus,Tapu Fini,Incineroar
695687278,1,Charizard,Tapu Koko,Landorus,Raichu,Smeargle,Azumarill,Charizard,Raichu,Smeargle,Azumarill
695687278,0,Jellicent,Abomasnow,Scrafty,Marowak,Stakataka,Clefairy,Jellicent,Abomasnow,Scrafty,Stakataka
693311454,1,Pelipper,Swampert,Mimikyu,Snorlax,Tapu Koko,Ferrothorn,Pelipper,Swampert,Tapu Koko,Ferrothorn
693311454,0,Ludicolo,Tapu Koko,Mawile,Politoed,Gothitelle,Incineroar,Ludicolo,Mawile,Gothitelle,Incineroar
694254432,1,Tapu Koko,Landorus,Tyranitar,Metagross,Amoonguss,Porygon2,Tyranitar,Metagross,Amoonguss,Porygon2
694254432,0,Porygon2,Tapu Bulu,Camerupt,Araquanid,Tapu Koko,Metagross,Porygon2,Tapu Bulu,Tapu Koko,Metagross
694314881,1,Salamence,Raikou,Tapu Bulu,Azumarill,Scrafty,Aegislash,Salamence,Tapu Bulu,Scrafty,Aegislash
694314881,0,Pelipper,Tapu Koko,Ludicolo,Kangaskhan,Aegislash,Ferrothorn,Pelipper,Tapu Koko,Ludicolo,Kangaskhan
693823023,0,Landorus,Tapu Fini,Manectric,Snorlax,Celesteela,Amoonguss,Landorus,Tapu Fini,Manectric,Amoonguss
693823023,1,Amoonguss,Scrafty,Tapu Koko,Politoed,Tapu Bulu,Gengar,Amoonguss,Scrafty,Tapu Bulu,Gengar
694316379,0,Gengar,Volcarona,Tapu Bulu,Tyranitar,Kommo-o,Hitmontop,Gengar,Volcarona,Tyranitar,Kommo-o
694316379,1,Gengar,Whimsicott,Tapu Fini,Tapu Bulu,Scrafty,Heatran,Gengar,Tapu Fini,Tapu Bulu,unknown
695690948,1,Accelgor,Tapu Lele,Pheromosa,Blaziken,Cradily,Golduck,Accelgor,Tapu Lele,Blaziken,Cradily
695690948,0,Tapu Koko,Metagross,Landorus,Araquanid,Incineroar,Porygon2,Tapu Koko,Metagross,Incineroar,Porygon2
696386898,0,Salamence,Heatran,Tapu Bulu,Tapu Koko,Araquanid,Porygon2,Salamence,Tapu Bulu,Tapu Koko,Porygon2
696386898,1,Tapu Fini,Snorlax,Landorus,Audino,Salamence,Incineroar,Snorlax,Audino,Salamence,Incineroar
696177306,0,Charizard,Tapu Koko,Kartana,Porygon2,Tyranitar,Landorus,Charizard,Tapu Koko,Kartana,Landorus
696177306,1,Salamence,Aegislash,Amoonguss,Tapu Fini,Tyranitar,Zapdos,Salamence,Aegislash,Tapu Fini,Tyranitar
694314695,1,Salamence,Raikou,Tapu Bulu,Azumarill,Scrafty,Aegislash,Raikou,Scrafty,Aegislash,unknown
694314695,0,Pelipper,Tapu Koko,Ludicolo,Kangaskhan,Aegislash,Ferrothorn,Pelipper,Tapu Koko,Kangaskhan,Ferrothorn
695553814,1,Kangaskhan,Whimsicott,Tapu Fini,Heatran,Tapu Bulu,Aegislash,Kangaskhan,Tapu Fini,Heatran,Tapu Bulu
695553814,0,Landorus,Smeargle,Gardevoir,Aegislash,Rotom,Tyranitar,Landorus,Smeargle,Aegislash,Tyranitar
694240363,0,Charizard,Stakataka,Scrafty,Landorus,Cresselia,Tapu Koko,Charizard,Stakataka,Scrafty,Tapu Koko
694240363,1,Amoonguss,Zapdos,Tyranitar,Tapu Fini,Aegislash,Landorus,Zapdos,Tyranitar,Tapu Fini,Landorus
693751177,0,Cresselia,Tapu Fini,Tapu Koko,Landorus,Volcarona,Metagross,Tapu Fini,Tapu Koko,Volcarona,Metagross
693751177,1,Metagross,Landorus,Amoonguss,Tapu Fini,Zapdos,Tyranitar,Metagross,Landorus,Tapu Fini,Zapdos
694056509,1,Pelipper,Swampert,Kingdra,Ludicolo,Politoed,Ferrothorn,Pelipper,Kingdra,Ludicolo,Ferrothorn
694056509,0,Tapu Bulu,Stakataka,Camerupt,Cresselia,Hitmontop,Persian,Tapu Bulu,Camerupt,Cresselia,Persian
694296956,1,Aegislash,Incineroar,Kartana,Landorus,Latias,Tapu Fini,Incineroar,Landorus,Latias,Tapu Fini
694296956,0,Breloom,Landorus,Charizard,Cresselia,Tapu Lele,Heatran,Landorus,Charizard,Cresselia,Heatran
694274283,0,Persian,Snorlax,Manectric,Celesteela,Tapu Fini,Landorus,Persian,Manectric,Celesteela,Tapu Fini
694274283,1,Zapdos,Amoonguss,Metagross,Tapu Fini,Entei,Landorus,Amoonguss,Metagross,Entei,Landorus
695172883,1,Tapu Lele,Ferrothorn,Metagross,Landorus,Zapdos,Entei,Tapu Lele,Metagross,Landorus,Zapdos
695172883,0,Salamence,Persian,Tapu Koko,Snorlax,Amoonguss,Entei,Salamence,Persian,Tapu Koko,Entei
695371245,0,Manectric,Gothitelle,Snorlax,Celesteela,Landorus,Tapu Fini,Manectric,Snorlax,Celesteela,Landorus
695371245,1,Charizard,Landorus,Tapu Koko,Kartana,Raichu,Azumarill,Charizard,Landorus,Raichu,Azumarill
695890278,0,Kangaskhan,Tapu Fini,Kartana,Cresselia,Landorus,Heatran,Kangaskhan,Tapu Fini,Landorus,Heatran
695890278,1,Amoonguss,Landorus,Snorlax,Mimikyu,Charizard,Latios,Amoonguss,Snorlax,Mimikyu,Latios
695687041,0,Charizard,Tapu Koko,Landorus,Raichu,Smeargle,Azumarill,Charizard,Landorus,Raichu,Smeargle
695687041,1,Jellicent,Abomasnow,Scrafty,Marowak,Stakataka,Clefairy,Jellicent,Abomasnow,Scrafty,Stakataka
696177105,0,Charizard,Tapu Koko,Kartana,Porygon2,Tyranitar,Landorus,Charizard,Tapu Koko,Kartana,Porygon2
696177105,1,Salamence,Aegislash,Amoonguss,Tapu Fini,Tyranitar,Zapdos,Salamence,Aegislash,Amoonguss,Tyranitar
695707639,1,Kangaskhan,Volcarona,Drampa,Tapu Fini,Snorlax,Kartana,Kangaskhan,Volcarona,Tapu Fini,Kartana
695707639,0,Metagross,Landorus,Araquanid,Porygon2,Tapu Koko,Incineroar,Metagross,Landorus,Tapu Koko,Incineroar
695686711,1,Charizard,Tapu Koko,Landorus,Raichu,Smeargle,Azumarill,Charizard,Raichu,Smeargle,Azumarill
695686711,0,Jellicent,Abomasnow,Scrafty,Marowak,Stakataka,Clefairy,Jellicent,Abomasnow,Stakataka,Clefairy
696234254,1,Politoed,Gyarados,Marowak,Scizor,Tapu Koko,Porygon2,Marowak,Scizor,Tapu Koko,Porygon2
696234254,0,Salamence,Amoonguss,Tapu Koko,Azumarill,Smeargle,Aegislash,Amoonguss,Azumarill,Smeargle,Aegislash
693835455,0,Snorlax,Manectric,Tapu Fini,Incineroar,Gothitelle,Tyranitar,Snorlax,Tapu Fini,Incineroar,Gothitelle
693835455,1,Porygon2,Salamence,Tapu Lele,Amoonguss,Tyranitar,Aegislash,Porygon2,Salamence,Tyranitar,Aegislash
694227939,1,Tapu Koko,Metagross,Landorus,Incineroar,Araquanid,Porygon2,Tapu Koko,Metagross,Landorus,Araquanid
694227939,0,Zapdos,Tyranitar,Metagross,Tapu Lele,Gastrodon,Landorus,Metagross,Tapu Lele,Gastrodon,Landorus
694778500,1,Charizard,Raichu,Kommo-o,Landorus,Gothitelle,Snorlax,Charizard,Raichu,Landorus,Snorlax
694778500,0,Venusaur,Charizard,Kommo-o,Thundurus,Cresselia,Rhyperior,Charizard,Thundurus,Cresselia,Rhyperior
696387046,0,Salamence,Heatran,Tapu Bulu,Tapu Koko,Araquanid,Porygon2,Salamence,Tapu Bulu,Tapu Koko,Araquanid
696387046,1,Tapu Fini,Snorlax,Landorus,Audino,Salamence,Incineroar,Snorlax,Audino,Salamence,unknown
