matchID,Win,OpponentsTeam1,OpponentsTeam2,OpponentsTeam3,OpponentsTeam4,OpponentsTeam5,OpponentsTeam6,OpponentBrought1,OpponentBrought2,OpponentBrought3,OpponentBrought4
688247974,1,Celesteela,Tapu Bulu,Heatran,Pelipper,Ludicolo,Manectric,Celesteela,Tapu Bulu,Heatran,Manectric
688247974,0,Tapu Fini,Landorus,Zapdos,Amoonguss,Metagross,Tyranitar,Tapu Fini,Landorus,Zapdos,Metagross
688683824,1,Ferrothorn,Suicune,Charizard,Kangaskhan,Landorus,Tapu Koko,Suicune,Kangaskhan,Landorus,Tapu Koko
688683824,0,Lopunny,Naganadel,Zapdos,Aegislash,Tapu Fini,Garchomp,Lopunny,Naganadel,Zapdos,Garchomp
687440456,0,Charizard,Landorus,Kartana,Tapu Koko,Snorlax,Cresselia,Charizard,Landorus,Snorlax,Cresselia
687440456,1,Tapu Fini,Metagross,Landorus,Persian,Amoonguss,Zapdos,Metagross,Landorus,Persian,Amoonguss
687880609,1,Gothitelle,Snorlax,Manectric,Tapu Fini,Celesteela,Persian,Manectric,Tapu Fini,Celesteela,Persian
687880609,0,Salamence,Mimikyu,Tapu Fini,Entei,Amoonguss,Stakataka,Mimikyu,Tapu Fini,Entei,Amoonguss
688683901,1,Ferrothorn,Suicune,Charizard,Kangaskhan,Landorus,Tapu Koko,Suicune,Kangaskhan,Landorus,Tapu Koko
688683901,0,Lopunny,Naganadel,Zapdos,Aegislash,Tapu Fini,Garchomp,Lopunny,Naganadel,Zapdos,Garchomp
686491521,1,Landorus,Cresselia,Charizard,Hydreigon,Stakataka,Tapu Fini,Landorus,Cresselia,Charizard,Stakataka
686491521,0,Landorus,Charizard,Tapu Koko,Porygon2,Tyranitar,Kartana,Landorus,Porygon2,Tyranitar,Kartana
688854247,0,Tapu Koko,Cresselia,Snorlax,Heatran,Landorus,Venusaur,Tapu Koko,Cresselia,Landorus,Venusaur
688854247,1,Camerupt,Stakataka,Hariyama,Mimikyu,Snorlax,Araquanid,Camerupt,Stakataka,Hariyama,Araquanid
688979318,1,Charizard,Aegislash,Landorus,Kommo-o,Snorlax,Tapu Koko,Charizard,Aegislash,Kommo-o,Snorlax
688979318,0,Politoed,Ludicolo,Gothitelle,Mawile,Incineroar,Tapu Koko,Politoed,Ludicolo,Gothitelle,Incineroar
688878077,0,Charizard,Landorus,Scrafty,Tapu Koko,Cresselia,Mimikyu,Charizard,Landorus,Scrafty,Mimikyu
688878077,1,Charizard,Landorus,Kartana,Tapu Koko,Snorlax,Cresselia,Charizard,Landorus,Tapu Koko,Cresselia
688879066,0,Raichu,Landorus,Smeargle,Charizard,Tapu Koko,Azumarill,Raichu,Smeargle,Tapu Koko,Azumarill
688879066,1,Latias,Landorus,Aegislash,Tapu Fini,Tyranitar,Kartana,Latias,Landorus,Tyranitar,Kartana
686913742,0,Gyarados,Landorus,Ferrothorn,Incineroar,Cresselia,Tapu Koko,Landorus,Ferrothorn,Incineroar,Cresselia
686913742,1,Tyranitar,Tapu Fini,Landorus,Amoonguss,Zapdos,Metagross,Tyranitar,Tapu Fini,Landorus,Zapdos
687880913,1,Gothitelle,Snorlax,Manectric,Tapu Fini,Celesteela,Persian,Snorlax,Manectric,Tapu Fini,Celesteela
687880913,0,Salamence,Mimikyu,Tapu Fini,Entei,Amoonguss,Stakataka,Mimikyu,Tapu Fini,Entei,Amoonguss
688878242,1,Charizard,Landorus,Scrafty,Tapu Koko,Cresselia,Mimikyu,Charizard,Landorus,Scrafty,Tapu Koko
688878242,0,Charizard,Landorus,Kartana,Tapu Koko,Snorlax,Cresselia,Charizard,Landorus,Tapu Koko,Cresselia
688979083,0,Politoed,Ludicolo,Gothitelle,Mawile,Incineroar,Tapu Koko,Politoed,Gothitelle,Mawile,Tapu Koko
688979083,1,Charizard,Aegislash,Landorus,Kommo-o,Snorlax,Tapu Koko,Charizard,Aegislash,Landorus,Snorlax
686967946,0,Charizard,Landorus,Tapu Koko,Kartana,Cresselia,Snorlax,Charizard,Landorus,Tapu Koko,Snorlax
686967946,1,Tyranitar,Milotic,Excadrill,Salamence,Volcarona,Tapu Koko,Tyranitar,Excadrill,Volcarona,Tapu Koko
688045637,0,Accelgor,Tapu Lele,Heatran,Kommo-o,Gengar,Charizard,Accelgor,Tapu Lele,Heatran,Kommo-o
688045637,1,Salamence,Tyranitar,Excadrill,Rotom,Milotic,Ferrothorn,Salamence,Tyranitar,Excadrill,Milotic
688169255,0,Gengar,Tapu Bulu,Kommo-o,Incineroar,Naganadel,Scrafty,Gengar,Kommo-o,Incineroar,Scrafty
688169255,1,Salamence,Landorus,Amoonguss,Azumarill,Aegislash,Tapu Koko,Salamence,Landorus,Aegislash,Tapu Koko
688573712,1,Kangaskhan,Landorus,Tapu Fini,Tapu Koko,Kartana,Blacephalon,Kangaskhan,Landorus,Tapu Koko,Blacephalon
688573712,0,Zapdos,Tapu Fini,Tyranitar,Landorus,Metagross,Amoonguss,Zapdos,Tapu Fini,Landorus,Amoonguss
687934496,1,Naganadel,Aegislash,Tapu Bulu,Gyarados,Landorus,Volcarona,Aegislash,Gyarados,Landorus,Volcarona
687934496,0,Kangaskhan,Landorus,Zapdos,Volcarona,Aegislash,Tapu Fini,Kangaskhan,Landorus,Zapdos,Volcarona
687509752,0,Ferrothorn,Gyarados,Cresselia,Incineroar,Landorus,Tapu Koko,Ferrothorn,Cresselia,Incineroar,Landorus
687509752,1,Zapdos,Amoonguss,Metagross,Tapu Fini,Tyranitar,Landorus,Amoonguss,Metagross,Tyranitar,unknown
688877774,1,Charizard,Landorus,Scrafty,Tapu Koko,Cresselia,Mimikyu,Charizard,Landorus,Scrafty,Mimikyu
688877774,0,Charizard,Landorus,Kartana,Tapu Koko,Snorlax,Cresselia,Charizard,Landorus,Tapu Koko,Cresselia
688879199,0,Raichu,Landorus,Smeargle,Charizard,Tapu Koko,Azumarill,Raichu,Smeargle,Tapu Koko,Azumarill
688879199,1,Latias,Landorus,Aegislash,Tapu Fini,Tyranitar,Kartana,Latias,Landorus,Tyranitar,unknown
687439932,1,Charizard,Landorus,Kartana,Tapu Koko,Snorlax,Cresselia,Charizard,Landorus,Snorlax,Cresselia
687439932,0,Tapu Fini,Metagross,Landorus,Persian,Amoonguss,Zapdos,Tapu Fini,Metagross,Amoonguss,Zapdos
687933878,1,Manectric,Tapu Fini,Landorus,Celesteela,Snorlax,Gothitelle,Manectric,Landorus,Snorlax,Gothitelle
687933878,0,Pheromosa,Charizard,Mimikyu,Tapu Bulu,Snorlax,Landorus,Pheromosa,Charizard,Mimikyu,Tapu Bulu
687934293,0,Kangaskhan,Landorus,Zapdos,Volcarona,Aegislash,Tapu Fini,Kangaskhan,Landorus,Zapdos,Volcarona
687934293,1,Naganadel,Aegislash,Tapu Bulu,Gyarados,Landorus,Volcarona,Aegislash,Gyarados,Landorus,Volcarona
687035150,0,Tyranitar,Whimsicott,Tapu Fini,Gengar,Landorus,Volcarona,Tyranitar,Whimsicott,Landorus,Volcarona
687035150,1,Charizard,Landorus,Porygon2,Tyranitar,Kartana,Tapu Koko,Charizard,Landorus,Porygon2,Tapu Koko
687885102,0,Whimsicott,Delphox,Terrakion,Amoonguss,Charizard,Tapu Lele,Whimsicott,Delphox,Terrakion,Charizard
687885102,1,Salamence,Tapu Koko,Aegislash,Landorus,Politoed,Ludicolo,Salamence,Tapu Koko,Aegislash,Landorus
686929220,1,Kangaskhan,Landorus,Tapu Fini,Zapdos,Aegislash,Tyranitar,Kangaskhan,Landorus,Zapdos,unknown
686929220,0,Kangaskhan,Landorus,Zapdos,Volcarona,Aegislash,Tapu Fini,Kangaskhan,Landorus,Zapdos,Tapu Fini
688796573,0,Charizard,Tapu Koko,Landorus,Kartana,Cresselia,Snorlax,Charizard,Tapu Koko,Landorus,unknown
688796573,1,Charizard,Tapu Bulu,Scrafty,Zapdos,Milotic,Aegislash,Charizard,Tapu Bulu,Scrafty,Zapdos
689028584,1,Tapu Fini,Manectric,Landorus,Snorlax,Incineroar,Mimikyu,Tapu Fini,Manectric,Landorus,Mimikyu
689028584,0,Gengar,Whimsicott,Charizard,Kommo-o,Landorus,Tapu Koko,Charizard,Kommo-o,Landorus,Tapu Koko
688884147,0,Kangaskhan,Volcarona,Aegislash,Tapu Koko,Landorus,Tapu Fini,Kangaskhan,Aegislash,Tapu Koko,Landorus
688884147,1,Metagross,Tapu Lele,Hitmontop,Landorus,Porygon2,Thundurus,Metagross,Tapu Lele,Landorus,Porygon2
688884359,0,Kangaskhan,Volcarona,Aegislash,Tapu Koko,Landorus,Tapu Fini,Kangaskhan,Aegislash,Tapu Koko,Landorus
688884359,1,Metagross,Tapu Lele,Hitmontop,Landorus,Porygon2,Thundurus,Metagross,Tapu Lele,Landorus,Porygon2
688985803,1,Charizard,Landorus,Tapu Koko,Porygon2,Amoonguss,Azumarill,Charizard,Landorus,Tapu Koko,Azumarill
688985803,0,Landorus,Charizard,Tapu Koko,Porygon2,Tyranitar,Kartana,Landorus,Charizard,Tapu Koko,Porygon2
688860984,0,Tapu Fini,Snorlax,Gothitelle,Manectric,Rotom,Salamence,Tapu Fini,Snorlax,Gothitelle,Manectric
688860984,1,Metagross,Zapdos,Landorus,Tapu Fini,Amoonguss,Aegislash,Metagross,Landorus,Tapu Fini,Aegislash
688893287,1,Amoonguss,Azumarill,Tapu Koko,Salamence,Celesteela,Landorus,Azumarill,Tapu Koko,Salamence,Landorus
688893287,0,Kangaskhan,Heatran,Landorus,Cresselia,Tapu Fini,Amoonguss,Heatran,Landorus,Cresselia,Tapu Fini
686895762,0,Terrakion,Gengar,Whimsicott,Tapu Koko,Persian,Tsareena,Terrakion,Gengar,Persian,Tsareena
686895762,1,Stakataka,Camerupt,Tapu Bulu,Hitmontop,Cresselia,Snorlax,Camerupt,Hitmontop,Cresselia,unknown
688979207,1,Politoed,Ludicolo,Gothitelle,Mawile,Incineroar,Tapu Koko,Politoed,Ludicolo,Gothitelle,Incineroar
688979207,0,Charizard,Aegislash,Landorus,Kommo-o,Snorlax,Tapu Koko,Charizard,Aegislash,Landorus,Snorlax
686491884,0,Landorus,Cresselia,Charizard,Hydreigon,Stakataka,Tapu Fini,Landorus,Cresselia,Charizard,Tapu Fini
686491884,1,Landorus,Charizard,Tapu Koko,Porygon2,Tyranitar,Kartana,Landorus,Porygon2,Tyranitar,Kartana
688796485,1,Charizard,Tapu Bulu,Scrafty,Zapdos,Milotic,Aegislash,Charizard,Scrafty,Zapdos,unknown
688796485,0,Charizard,Tapu Koko,Landorus,Kartana,Cresselia,Snorlax,Charizard,Tapu Koko,Landorus,Snorlax
688573648,0,Zapdos,Tapu Fini,Tyranitar,Landorus,Metagross,Amoonguss,Zapdos,Landorus,Metagross,Amoonguss
688573648,1,Kangaskhan,Landorus,Tapu Fini,Tapu Koko,Kartana,Blacephalon,Kangaskhan,Landorus,Tapu Koko,Blacephalon
688284457,1,Kangaskhan,Landorus,Heatran,Cresselia,Tapu Koko,Tapu Fini,Kangaskhan,Landorus,Heatran,Tapu Koko
688284457,0,Ninetales,Cherrim,Salamence,Clefairy,Weavile,Darmanitan,Ninetales,Cherrim,Weavile,Darmanitan
688075308,0,Tapu Koko,Landorus,Cresselia,Mawile,Tyranitar,Heatran,Landorus,Cresselia,Mawile,Tyranitar
688075308,1,Tapu Bulu,Cresselia,Landorus,Tyranitar,Heatran,Tapu Koko,Tapu Bulu,Landorus,Heatran,unknown
688821850,1,Charizard,Scrafty,Cresselia,Landorus,Aegislash,Tapu Koko,Scrafty,Cresselia,Aegislash,Tapu Koko
688821850,0,Landorus,Kartana,Tapu Fini,Salamence,Snorlax,Zapdos,Kartana,Tapu Fini,Salamence,Snorlax
688198964,0,Zapdos,Metagross,Tapu Fini,Landorus,Amoonguss,Tyranitar,Metagross,Tapu Fini,Amoonguss,Tyranitar
688198964,1,Gengar,Whimsicott,Kommo-o,Tapu Koko,Tapu Bulu,Scrafty,Gengar,Whimsicott,Tapu Koko,Scrafty
686967820,0,Tyranitar,Milotic,Excadrill,Salamence,Volcarona,Tapu Koko,Tyranitar,Milotic,Excadrill,Tapu Koko
686967820,1,Charizard,Landorus,Tapu Koko,Kartana,Cresselia,Snorlax,Charizard,Tapu Koko,Kartana,Snorlax
687269939,0,Gengar,Amoonguss,Tapu Koko,Scrafty,Whimsicott,Politoed,Gengar,Amoonguss,Scrafty,Politoed
687269939,1,Metagross,Landorus,Amoonguss,Tapu Fini,Zapdos,Tyranitar,Metagross,Landorus,Tapu Fini,Tyranitar
688683562,0,Metagross,Tapu Lele,Ludicolo,Tapu Koko,Politoed,Incineroar,Metagross,Ludicolo,Tapu Koko,Politoed
688683562,1,Latias,Landorus,Aegislash,Tapu Fini,Tyranitar,Kartana,Latias,Aegislash,Tapu Fini,Tyranitar
688045511,0,Salamence,Tyranitar,Excadrill,Rotom,Milotic,Ferrothorn,Salamence,Tyranitar,Excadrill,Milotic
688045511,1,Accelgor,Tapu Lele,Heatran,Kommo-o,Gengar,Charizard,Accelgor,Tapu Lele,Heatran,Kommo-o
687440238,0,Charizard,Landorus,Kartana,Tapu Koko,Snorlax,Cresselia,Charizard,Landorus,Snorlax,Cresselia
687440238,1,Tapu Fini,Metagross,Landorus,Persian,Amoonguss,Zapdos,Metagross,Landorus,Persian,Amoonguss
687474602,1,Charizard,Landorus,Aegislash,Cresselia,Tapu Koko,Hitmontop,Charizard,Landorus,Aegislash,Hitmontop
687474602,0,Azumarill,Volcarona,Tyranitar,Amoonguss,Hitmontop,Tapu Koko,Azumarill,Tyranitar,Amoonguss,Tapu Koko
688896042,0,Gengar,Gothitelle,Politoed,Kingdra,Muk,Togedemaru,Gothitelle,Politoed,Kingdra,Muk
688896042,1,Tapu Lele,Gengar,Accelgor,Palossand,Kommo-o,Charizard,Tapu Lele,Accelgor,Charizard,unknown
688834108,0,Metagross,Amoonguss,Landorus,Zapdos,Tyranitar,Tapu Fini,Metagross,Landorus,Zapdos,Tyranitar
688834108,1,Latias,Landorus,Tyranitar,Kartana,Tapu Fini,Aegislash,Latias,Tyranitar,Kartana,Aegislash
688833905,0,Metagross,Amoonguss,Landorus,Zapdos,Tyranitar,Tapu Fini,Metagross,Landorus,Zapdos,Tyranitar
688833905,1,Latias,Landorus,Tyranitar,Kartana,Tapu Fini,Aegislash,Latias,Landorus,Kartana,Tapu Fini
688683503,1,Metagross,Tapu Lele,Ludicolo,Tapu Koko,Politoed,Incineroar,Metagross,Ludicolo,Tapu Koko,Politoed
688683503,0,Latias,Landorus,Aegislash,Tapu Fini,Tyranitar,Kartana,Landorus,Aegislash,Tapu Fini,Kartana
688895917,1,Tapu Lele,Gengar,Accelgor,Palossand,Kommo-o,Charizard,Tapu Lele,Accelgor,Kommo-o,Charizard
688895917,0,Gengar,Gothitelle,Politoed,Kingdra,Muk,Togedemaru,Gothitelle,Politoed,Kingdra,Muk
687483552,1,Scizor,Tapu Fini,Landorus,Zapdos,Tyranitar,Naganadel,Scizor,Zapdos,Tyranitar,Naganadel
687483552,0,Tapu Fini,Metagross,Persian,Volcarona,Tapu Bulu,Tyranitar,Metagross,Persian,Tapu Bulu,Tyranitar
686956327,1,Salamence,Azumarill,Amoonguss,Hitmontop,Tapu Koko,Bronzong,Salamence,Azumarill,Amoonguss,Tapu Koko
686956327,0,Tyranitar,Amoonguss,Zapdos,Landorus,Tapu Fini,Aegislash,Tyranitar,Amoonguss,Zapdos,Tapu Fini
687270350,0,Gengar,Amoonguss,Tapu Koko,Scrafty,Whimsicott,Politoed,Gengar,Amoonguss,Tapu Koko,Scrafty
687270350,1,Metagross,Landorus,Amoonguss,Tapu Fini,Zapdos,Tyranitar,Metagross,Landorus,Tapu Fini,Tyranitar
686491703,0,Landorus,Cresselia,Charizard,Hydreigon,Stakataka,Tapu Fini,Landorus,Cresselia,Charizard,Stakataka
686491703,1,Landorus,Charizard,Tapu Koko,Porygon2,Tyranitar,Kartana,Landorus,Porygon2,Tyranitar,Kartana
688985267,1,Charizard,Landorus,Tapu Koko,Porygon2,Amoonguss,Azumarill,Charizard,Landorus,Tapu Koko,Porygon2
688985267,0,Landorus,Charizard,Tapu Koko,Porygon2,Tyranitar,Kartana,Charizard,Tapu Koko,Porygon2,Kartana
687474421,1,Charizard,Landorus,Aegislash,Cresselia,Tapu Koko,Hitmontop,Landorus,Aegislash,Tapu Koko,Hitmontop
687474421,0,Azumarill,Volcarona,Tyranitar,Amoonguss,Hitmontop,Tapu Koko,Azumarill,Volcarona,Amoonguss,Hitmontop
687989366,0,Charizard,Kartana,Persian,Pheromosa,Stakataka,Tapu Koko,Charizard,Persian,Stakataka,Tapu Koko
687989366,1,Amoonguss,Incineroar,Politoed,Gothitelle,Mawile,Landorus,Incineroar,Gothitelle,Mawile,Landorus
689029729,1,Tapu Fini,Manectric,Landorus,Snorlax,Incineroar,Mimikyu,Tapu Fini,Manectric,Incineroar,Mimikyu
689029729,0,Gengar,Whimsicott,Charizard,Kommo-o,Landorus,Tapu Koko,Whimsicott,Charizard,Landorus,Tapu Koko
686956431,0,Salamence,Azumarill,Amoonguss,Hitmontop,Tapu Koko,Bronzong,Azumarill,Amoonguss,Hitmontop,Tapu Koko
686956431,1,Tyranitar,Amoonguss,Zapdos,Landorus,Tapu Fini,Aegislash,Tyranitar,Amoonguss,Zapdos,Tapu Fini
688199038,1,Zapdos,Metagross,Tapu Fini,Landorus,Amoonguss,Tyranitar,Metagross,Tapu Fini,Amoonguss,Tyranitar
688199038,0,Gengar,Whimsicott,Kommo-o,Tapu Koko,Tapu Bulu,Scrafty,Gengar,Whimsicott,Tapu Koko,Scrafty
687759038,0,Charizard,Tapu Koko,Kommo-o,Landorus,Cresselia,Snorlax,Charizard,Kommo-o,Landorus,Cresselia
687759038,1,Gengar,Volcarona,Tapu Bulu,Tyranitar,Kommo-o,Hitmontop,Gengar,Tapu Bulu,Kommo-o,Hitmontop
688045322,0,Accelgor,Tapu Lele,Heatran,Kommo-o,Gengar,Charizard,Accelgor,Tapu Lele,Heatran,Kommo-o
688045322,1,Salamence,Tyranitar,Excadrill,Rotom,Milotic,Ferrothorn,Salamence,Tyranitar,Milotic,unknown
686928997,1,Kangaskhan,Landorus,Tapu Fini,Zapdos,Aegislash,Tyranitar,Kangaskhan,Landorus,Zapdos,Aegislash
686928997,0,Kangaskhan,Landorus,Zapdos,Volcarona,Aegislash,Tapu Fini,Kangaskhan,Landorus,Zapdos,Tapu Fini
688893174,1,Amoonguss,Azumarill,Tapu Koko,Salamence,Celesteela,Landorus,Amoonguss,Azumarill,Tapu Koko,Salamence
688893174,0,Kangaskhan,Heatran,Landorus,Cresselia,Tapu Fini,Amoonguss,Kangaskhan,Heatran,Tapu Fini,Amoonguss
687884844,1,Salamence,Tapu Koko,Aegislash,Landorus,Politoed,Ludicolo,Salamence,Tapu Koko,Aegislash,unknown
687884844,0,Whimsicott,Delphox,Terrakion,Amoonguss,Charizard,Tapu Lele,Whimsicott,Delphox,Terrakion,Charizard
687880776,1,Salamence,Mimikyu,Tapu Fini,Entei,Amoonguss,Stakataka,Mimikyu,Tapu Fini,Entei,Amoonguss
